client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment	code
LA_00037	09815.flac	Trong lọ thủy tinh ấy	2	0	teens	male		vi		A01
LA_00024	09816.flac	Tháng mười tưởng xa lắm.	2	0	thirties	male		vi		A01
LA_00024	09817.flac	Như có một vật gì đó chặn ngang cổ họng	2	0	thirties	male		vi		A01
LA_00024	09818.flac	Nên chen vào rồi nói	2	0	thirties	male		vi		A01
LA_00024	09819.flac	Ôi tình yêu và kẻ đời viễn xứ	2	0	thirties	male		vi		A01
LA_00024	09820.flac	Xe hoa sao chật cả đường	2	0	thirties	male		vi		A01
LA_00024	09821.flac	Vậy anh có biết một bà tên là dã quỳ không	2	0	thirties	male		vi		A01
LA_00050	09822.flac	Con bé nhà anh chị	2	0	twenties	female		vi		A01
LA_00050	09823.flac	Thì Trinh nói là muốn về nhà	2	0	twenties	female		vi		A01
LA_00050	09824.flac	Trước cuộc nói chuyện của mình với Nhi	2	0	twenties	female		vi		A01
LA_00050	09825.flac	Nghe vè nói ngược	2	0	twenties	female		vi		A01
LA_00050	09826.flac	Sao mày nói dù chuyện gì cũng xảy ra	2	0	twenties	female		vi		A01
LA_00050	09827.flac	Tuyển tập thơ về các loại động vật cho bé mầm non	2	0	twenties	female		vi		A01
LA_00050	09828.flac	Bánh kẹo mới	2	0	twenties	female		vi		A01
LA_00050	09829.flac	Vừa khấn xong thì điện thoại của Trinh đổ chuông	2	0	twenties	female		vi		A01
LA_00050	09830.flac	Hạ liền nói tiếp	2	0	twenties	female		vi		A01
LA_00050	09831.flac	lời cảm ơn	2	0	twenties	female		vi		A01
LA_00050	09832.flac	Anh ta là một người khác	2	0	twenties	female		vi		A01
LA_00050	09833.flac	Cảm ơn con	2	1	twenties	female		vi		A01
LA_00050	09834.flac	Giờ phải nhìn mới thấy thôi	2	0	twenties	female		vi		A01
LA_00050	09835.flac	hơi nuối tiếc bởi hôm nay	2	0	twenties	female		vi		A01
LA_00050	09836.flac	Cô nào	2	0	twenties	female		vi		A01
LA_00051	09837.flac	Người ta gọi cặp đôi chúng tôi là loài hoa rừng đẹp nhất	2	0	twenties	male		vi		A01
LA_00051	09838.flac	Bối cảnh tạo bày ai là kẻ thế vai?	2	0	twenties	male		vi		A01
LA_00051	09839.flac	Chuyện này thực chất thì không khó	2	0	twenties	male		vi		A01
LA_00051	09840.flac	Mọi người hãy ở nhà tìm kiếm thằng bé hộ ta	2	0	twenties	male		vi		A01
LA_00051	09841.flac	mà con bé nó lại khỏe mạnh, đi lại bình thường	2	0	twenties	male		vi		A01
LA_00039	09842.flac	Dẫu đã được giải	2	0	thirties	male		vi		A01
LA_00039	09843.flac	Rằng là trước đây Nhi đã từng phá thai	2	0	thirties	male		vi		A01
LA_00039	09844.flac	ai vậy	2	0	thirties	male		vi		A01
LA_00039	09845.flac	Nhưng mà thông thường phải sau bốn mươi chín ngày	2	0	thirties	male		vi		A01
LA_00039	09846.flac	Thấy ai cũng ví cánh hoa xưa	2	0	thirties	male		vi		A01
LA_00039	09847.flac	Mưa về phố nhỏ	2	1	thirties	male		vi		A01
LA_00039	09848.flac	Hà quay lại nhìn như không thấy gì cả	2	0	thirties	male		vi		A01
LA_00039	09849.flac	Mẹ chẳng có gì	2	0	thirties	male		vi		A01
LA_00039	09850.flac	Chỉ lăn ra giường rồi ngủ	2	0	thirties	male		vi		A01
LA_00039	09851.flac	mẹ liền bảo	2	0	thirties	male		vi		A01
LA_00039	09852.flac	tao nói thật thì mày lại chẳng tin	2	0	thirties	male		vi		A01
LA_00039	09853.flac	Mẹ cũng uống thuốc rồi	2	0	thirties	male		vi		A01
LA_00052	09854.flac	Còn ở hồn tôi tuổi mong manh	2	0	thirties	male		vi		A01
LA_00052	09855.flac	song trai liền hỏi	2	0	thirties	male		vi		A01
LA_00052	09856.flac	Thậm chí lại đôi chân bị liệt của nó hoạt động lại bình thường	2	1	thirties	male		vi		A01
LA_00052	09857.flac	Tiếng nói lại vang lên rất khẽ chỉ đủ cho mình nghe	2	1	thirties	male		vi		A01
LA_00052	09858.flac	Tiểu sử và sự nghiệp	2	0	thirties	male		vi		A01
LA_00052	09859.flac	Có khi nào nó theo thật	2	0	thirties	male		vi		A01
LA_00052	09860.flac	Các cô cậu đều là người ở dưới xuôi lên	2	0	thirties	male		vi		A01
LA_00052	09861.flac	Mẹ ầu mẹ ơi...	2	0	thirties	male		vi		A01
LA_00052	09862.flac	Some trai cố nói thêm	2	0	thirties	male		vi		A01
LA_00011	09863.flac	Buồn thế chứ	2	0	twenties	male		vi		A01
LA_00011	09864.flac	Nó bắt hồn anh chàng ấy định biến anh ta thành một cặp đôi	2	1	twenties	male		vi		A01
LA_00011	09865.flac	Trước khi đi ra khỏi cửa Trinh có nghe bác sĩ nói	2	0	twenties	male		vi		A01
LA_00011	09866.flac	Thả hổ về rừng	2	0	twenties	male		vi		A01
LA_00011	09867.flac	Được rồi anh nghỉ ngơi rồi sẽ nhớ	2	0	twenties	male		vi		A01
LA_00011	09868.flac	Thế còn chuyện cầu xin tình cảm với anh chàng khi thị sao	2	0	twenties	male		vi		A01
LA_00011	09869.flac	Cô cười thật tươi	2	0	twenties	male		vi		A01
LA_00011	09870.flac	Đứa thì chết đứa thì điên dại nó còn làm được	2	0	twenties	male		vi		A01
LA_00011	09871.flac	Không nhìn vào mắt sầu	2	0	twenties	male		vi		A01
LA_00011	09872.flac	Cô ngượng ngùng nhìn phong	2	0	twenties	male		vi		A01
LA_00011	09873.flac	Quay lại sau cậu bạn nhìn chinh rồi nói	2	0	twenties	male		vi		A01
LA_00011	09874.flac	Hoặc là sẽ quanh quẩn bên xác	2	0	twenties	male		vi		A01
LA_00011	09875.flac	Muôn vàng tấc đất	2	0	twenties	male		vi		A01
LA_00038	09876.flac	chúa ba ngôi	2	0	twenties	male		vi		A01
LA_00038	09877.flac	Tao về Đợt này thì cũng Khoảng vài tháng	2	0	twenties	male		vi		A01
LA_00038	09878.flac	Và điều này trình thấy chính xác	2	0	twenties	male		vi		A01
LA_00038	09879.flac	Anh đang lo cho cả em đấy sao	2	0	twenties	male		vi		A01
LA_00038	09880.flac	Mẹ không có an tâm	2	1	twenties	male		vi		A01
LA_00038	09881.flac	Quân bước vội vào bên trong nhưng không thể bước được	2	0	twenties	male		vi		A01
LA_00038	09882.flac	Anh chàng lắc đầu	2	1	twenties	male		vi		A01
LA_00038	09883.flac	phải mát mấy ngày Trinh mới đọc thuần thục được một câu chú này	2	1	twenties	male		vi		A01
LA_00038	09884.flac	Đợi đến giờ bà bói làm lễ	2	0	twenties	male		vi		A01
LA_00038	09885.flac	Cánh cửa được đóng kín lại	2	1	twenties	male		vi		A01
LA_00038	09886.flac	Đó là một hành động vô thức	2	1	twenties	male		vi		A01
LA_00038	09887.flac	Anh chị chào mào	2	0	twenties	male		vi		A01
LA_00038	09888.flac	Động viên tinh thần cho em	2	0	twenties	male		vi		A01
LA_00038	09889.flac	Chẳng bước chân nào được dẫm lên.	2	0	twenties	male		vi		A01
LA_00038	09890.flac	Nhưng đó chưa phải là tất cả	2	0	twenties	male		vi		A01
LA_00038	09891.flac	Chính giữa đằng sau bát nhang	2	0	twenties	male		vi		A01
LA_00038	09892.flac	Đi thăm Lúc này là không có tiện đâu	2	0	twenties	male		vi		A01
LA_00038	09893.flac	Là trong nhà lại xuất hiện tiếng động lạ không	2	1	twenties	male		vi		A01
LA_00038	09894.flac	Tuấn nhớ là mình bị người yêu nhảy đè lên người	2	1	twenties	male		vi		A01
LA_00038	09895.flac	lúc đi qua ngã ba	2	1	twenties	male		vi		A01
LA_00038	09896.flac	Mà Nhi lại là bạn thân thiết của em	2	0	twenties	male		vi		A01
LA_00038	09897.flac	thanh ơi	2	1	twenties	male		vi		A01
LA_00038	09898.flac	Tác phẩm	2	1	twenties	male		vi		A01
LA_00023	09899.flac	Tìm em trong đôi mắt của mùa thu	2	0	twenties	female		vi		A01
LA_00023	09900.flac	Thoảng mùi hương cốm nơi đâu?	2	1	twenties	female		vi		A01
LA_00023	09901.flac	Hà ni giật bắn người	2	0	twenties	female		vi		A01
LA_00023	09902.flac	Phải chi đừng có lá rơi	2	1	twenties	female		vi		A01
LA_00023	09903.flac	Nghe yêu thương vang xốn xang lồng ngực	2	0	twenties	female		vi		A01
LA_00023	09904.flac	Nhưng vẫn trồng loài hoa ấy si mê	2	0	twenties	female		vi		A01
LA_00023	09905.flac	Bông cúc chi, thạch thảo tím giao hòa	2	1	twenties	female		vi		A01
LA_00023	09906.flac	Ngồi ở bên đường đốt nhang cúng	2	1	twenties	female		vi		A01
LA_00023	09907.flac	Hà Ni cảm thấy hơi bực	2	0	twenties	female		vi		A01
LA_00023	09908.flac	Kịch bản văn nghệ chào mừng ngày Nhà giáo Việt Nam	2	0	twenties	female		vi		A01
LA_00023	09909.flac	Nụ hôn nồng tê tái lúc đắm say	2	0	twenties	female		vi		A01
LA_00023	09910.flac	Trên dốc nhớ chợt trời lên cơn bão	2	0	twenties	female		vi		A01
LA_00023	09911.flac	Gió cồn cào se sắt đến rã rời	2	0	twenties	female		vi		A01
LA_00023	09912.flac	Xong rồi về đi	2	0	twenties	female		vi		A01
LA_00023	09913.flac	Giai điệu tình xót xa chiều thu trắng	2	0	twenties	female		vi		A01
LA_00023	09914.flac	Nồng nàn hoa sữa giữa bầu trời đêm	2	1	twenties	female		vi		A01
LA_00023	09915.flac	Tôi đoán là	2	0	twenties	female		vi		A01
LA_00023	09916.flac	Trời Đông lạnh mây mưa buồn ủ rũ.	2	0	twenties	female		vi		A01
LA_00023	09917.flac	Cho hạnh phúc thêm ngập tràn sôi động	2	0	twenties	female		vi		A01
LA_00023	09918.flac	Hà ni phản đối	2	0	twenties	female		vi		A01
LA_00023	09919.flac	Thôi em ơi chẳng thể nào mặc cả	2	0	twenties	female		vi		A01
LA_00023	09920.flac	Mùa thu chết trong nỗi sầu tê tái	2	0	twenties	female		vi		A01
LA_00023	09921.flac	Cúc vàng vẫn thắm bên thềm	2	1	twenties	female		vi		A01
LA_00023	09922.flac	Thu vấn vương lá còn rơi rụng	2	0	twenties	female		vi		A01
LA_00023	09923.flac	Trời tháng mườimây vờn bay bảng lãng	2	1	twenties	female		vi		A01
LA_00023	09924.flac	Tháng mười vương mùi hoa sữa	2	0	twenties	female		vi		A01
LA_00023	09925.flac	Đủ cho lúa chín vàng.	2	0	twenties	female		vi		A01
LA_00023	09926.flac	Người thiểu số không biết nói nhiều	2	1	twenties	female		vi		A01
LA_00023	09927.flac	Bao tháng mười anh vẫn còn nhớ mãi	2	0	twenties	female		vi		A01
LA_00023	09928.flac	Tháng mười một về trong sớm chênh vênh	2	1	twenties	female		vi		A01
LA_00023	09929.flac	Muốn ngỏ lời mà sao tôi thật ngốc	2	0	twenties	female		vi		A01
LA_00023	09930.flac	Anh đã tới cuối đường hoa tháng chín	2	0	twenties	female		vi		A01
LA_00023	09931.flac	Tháng mười cong chiếc lá khô	2	1	twenties	female		vi		A01
LA_00023	09932.flac	Mang theo cả những bài thơ dang dở	2	0	twenties	female		vi		A01
LA_00023	09933.flac	Trang viết chỉ toàn giấy trắng	2	1	twenties	female		vi		A01
LA_00023	09934.flac	Thu qua rồi chiếc lá chẳng còn xanh	2	0	twenties	female		vi		A01
LA_00023	09935.flac	Tháng mười ơi yêu thương nặng ân tình	2	0	twenties	female		vi		A01
LA_00023	09936.flac	Tháng mười một mà lòng sao trống vắng	2	0	twenties	female		vi		A01
LA_00023	09937.flac	Em e thẹn như nụ hoa hàm tiếu	2	0	twenties	female		vi		A01
LA_00023	09938.flac	Mùa thu vàng úa vẫn tươi sắc màu	2	0	twenties	female		vi		A01
LA_00023	09939.flac	Cô gái lắc đầu đáp	2	0	twenties	female		vi		A01
LA_00023	09940.flac	Thu sắp tàn lá vẫn rơi mê mải	2	0	twenties	female		vi		A01
LA_00023	09941.flac	Cô ngồi kèm phía sau và giục	2	0	twenties	female		vi		A01
LA_00023	09942.flac	Môi vẫn thắm gọi thuyền quyên về bến.	2	0	twenties	female		vi		A01
LA_00023	09943.flac	Thoảng thơ từng búi tóc dài	2	0	twenties	female		vi		A01
LA_00023	09944.flac	Những chiếc lá trút xuống đời thật tội	2	0	twenties	female		vi		A01
LA_00023	09945.flac	Cung đàn buồn còn lỡ phím yêu đương	2	1	twenties	female		vi		A01
LA_00023	09946.flac	Khi niềm nhớ tháng mười còn thao thức	2	0	twenties	female		vi		A01
LA_00023	09947.flac	Tháng mười về con nắng lại vỡ đôi	2	0	twenties	female		vi		A01
LA_00023	09948.flac	Tháng mười một Đông sang rồi em đó	2	0	twenties	female		vi		A01
LA_00003	09949.flac	mà khi đã bị bắt đi rồi thì không thể trở về	2	0	twenties	male		vi		A01
LA_00003	09950.flac	Dù chỉ là một bước vào bên trong	2	1	twenties	male		vi		A01
LA_00003	09951.flac	sẽ tốt cho mình	2	0	twenties	male		vi		A01
LA_00003	09952.flac	Chuyện này không liên quan đến bé hay lớn	2	0	twenties	male		vi		A01
LA_00003	09953.flac	Hà ni ngỡ rằng anh ta đóng kịch	2	0	twenties	male		vi		A01
LA_00003	09954.flac	ít ra thì con mình vẫn còn sống mà tỉnh lại	2	0	twenties	male		vi		A01
LA_00003	09955.flac	Hay đúng hơn là không muốn vùng vẫy nữa	2	0	twenties	male		vi		A01
LA_00003	09956.flac	Thì Nhi là một cô gái hoàn hảo	2	1	twenties	male		vi		A01
LA_00003	09957.flac	chỉ cần con khiến cho người đàn ông trong bức ảnh này yêu mẹ	2	1	twenties	male		vi		A01
LA_00003	09958.flac	Thì không thấy gì cả	2	0	twenties	male		vi		A01
LA_00003	09959.flac	Tao chỉ muốn bảo vệ mày chứ không dọa mày	2	0	twenties	male		vi		A01
LA_00003	09960.flac	Có một bận em ngồi xa anh quá	2	1	twenties	male		vi		A01
LA_00003	09961.flac	Ầy	2	0	twenties	male		vi		A01
LA_00003	09962.flac	mày quay mặt lại đây nói chuyện tử tế với tao xem nào	2	0	twenties	male		vi		A01
LA_00003	09963.flac	Mong anh chị hãy giúp chúng tôi	2	0	twenties	male		vi		A01
LA_00003	09964.flac	Tháng mười một đẹp lại duyên	2	0	twenties	male		vi		A01
LA_00003	09965.flac	Thì là cô ấy	2	1	twenties	male		vi		A01
LA_00003	09966.flac	Hai người gặp nhau sau đám tang của mẹ quân	2	0	twenties	male		vi		A01
LA_00003	09967.flac	Mùa Thu về ngang phố	2	1	twenties	male		vi		A01
LA_00003	09968.flac	Đừng có sợ tao không có làm hại mày đâu	2	0	twenties	male		vi		A01
LA_00035	09969.flac	tiện đây tao nói cho mày nghe cái này nhé	2	0	twenties	male		vi		A01
LA_00035	09970.flac	cũng chẳng biết là hợp thầy hợp thuốc nào	2	0	twenties	male		vi		A01
LA_00035	09971.flac	Tuy nhiên hễ thả ra thì nó lại khóc lên nức nở	2	0	twenties	male		vi		A01
LA_00035	09972.flac	quá khứ anh, anh không nhắc cùng em.	2	0	twenties	male		vi		A01
LA_00035	09973.flac	Mà trải nghiệm qua rồi thì mới thấy đó là sự thật	2	0	twenties	male		vi		A01
LA_00035	09974.flac	Ai là người chết đưa Nhi đến gặp thầy bói Miền	2	0	twenties	male		vi		A01
LA_00035	09975.flac	Cứ đi đi	2	0	twenties	male		vi		A01
LA_00035	09976.flac	Khoan đã	2	0	twenties	male		vi		A01
LA_00035	09977.flac	được đặt ở khắp mọi miền Việt Nam	2	0	twenties	male		vi		A01
LA_00035	09978.flac	Nếu thật thế thì tội nghiệp con bé lắm	2	0	twenties	male		vi		A01
LA_00035	09979.flac	Vậy con có cần mang hòn đá này bên người nữa không hả mẹ	2	1	twenties	male		vi		A01
LA_00035	09980.flac	ai cũng kêu đây là vụ án kinh hoàng nhất mà họ được thấy	2	0	twenties	male		vi		A01
LA_00035	09981.flac	bàn chân nào ở lại	2	0	twenties	male		vi		A01
LA_00035	09982.flac	Dạ Nhớ bà dã Quỳ ông là	2	0	twenties	male		vi		A01
LA_00035	09983.flac	Với một cái chất giọng địa phương nai nái	2	1	twenties	male		vi		A01
LA_00035	09984.flac	Mưa lớn biết bao!	2	1	twenties	male		vi		A01
LA_00035	09985.flac	giờ mày nói cái vụ đi ăn	2	1	twenties	male		vi		A01
LA_00035	09986.flac	Em chạy lên phía Thảo	2	0	twenties	male		vi		A01
LA_00035	09987.flac	Có đêm trong mơ	2	0	twenties	male		vi		A01
LA_00035	09988.flac	Chỉ có điều là không thể nhìn thấy	2	0	twenties	male		vi		A01
LA_00035	09989.flac	mẹ dẫn đi đâu thì theo đó	2	0	twenties	male		vi		A01
LA_00035	09990.flac	chinh lúc này mới Giật mình nhìn sang bên cạnh	2	0	twenties	male		vi		A01
LA_00035	09991.flac	Ông tiển ông tiên	2	0	twenties	male		vi		A01
LA_00035	09992.flac	Nên hà ni đã phải kêu đau đớn	2	0	twenties	male		vi		A01
LA_00035	09993.flac	Ôi! tình mẫu tử.	2	0	twenties	male		vi		A01
LA_00035	09994.flac	Yêu, là chết ở trong lòng một ít	2	0	twenties	male		vi		A01
LA_00035	09995.flac	ai tới số chết thì mới chết được thôi, Có đúng không bà bói	2	0	twenties	male		vi		A01
LA_00035	09996.flac	bà chậm rãi nói	2	0	twenties	male		vi		A01
LA_00035	09997.flac	Cứ đến nửa đêm sau khi cho kumanthong ăn	2	0	twenties	male		vi		A01
LA_00035	09998.flac	Hay là tay sai cho quỷ thì thực sự rất là khủng khiếp	2	1	twenties	male		vi		A01
LA_00035	09999.flac	Chợt mưa cái ào	2	0	twenties	male		vi		A01
LA_00035	10000.flac	con chào mẹ	2	0	twenties	male		vi		A01
LA_00001	10001.flac	Nào các bạn ơi	2	0	sixties	male		vi		A02
LA_00001	10002.flac	khi ấy mới là đáng sợ	2	0	sixties	male		vi		A02
LA_00001	10003.flac	Em cảm giác lạnh buốt đến tận não	2	0	sixties	male		vi		A02
LA_00001	10004.flac	Xong xuôi Trinh lấy ra những bánh kẹo mới nhất	2	0	sixties	male		vi		A02
LA_00001	10005.flac	Hà rợn hết cả người	2	0	sixties	male		vi		A02
LA_00001	10006.flac	Ai vừa nói vậy	2	0	sixties	male		vi		A02
LA_00001	10007.flac	Tuấn ngạc nhiên nhưng vẫn lên tiếng	2	0	sixties	male		vi		A02
LA_00001	10008.flac	tôi có một chuyến bay cuối tuần này	2	0	sixties	male		vi		A02
LA_00001	10009.flac	ba người vàotrong bệnh viện sẽ hỏi thăm phòng của Phương	2	1	sixties	male		vi		A02
LA_00001	10010.flac	Mẹ bảo cái thảo thân thiết với em	2	0	sixties	male		vi		A02
LA_00001	10011.flac	hơn nữa khách sỉ khách lẻ còn đặt cọc trước để lấy hàng	2	0	sixties	male		vi		A02
LA_00001	10012.flac	Sao em vừa mang nỗi niềm cúc tím	2	1	sixties	male		vi		A02
LA_00001	10013.flac	Hà Ni mới rút tay về	2	1	sixties	male		vi		A02
LA_00001	10014.flac	Mẹ còn dọn dẹp	2	1	sixties	male		vi		A02
LA_00001	10015.flac	Có những cái cây lâu năm	2	0	sixties	male		vi		A02
LA_00001	10016.flac	Hãy những cái đầu nằm lăn lóc ở dưới mặt đất	2	0	sixties	male		vi		A02
LA_00001	10017.flac	thảo bảo là ông nội nó có nói tướng chết yểu	2	0	sixties	male		vi		A02
LA_00001	10018.flac	Tự nhiên không đâu vào đâu lại sang nói chuyện này	2	0	sixties	male		vi		A02
LA_00001	10019.flac	nên muốn về nhà phải làm lễ rước vong về nhà	2	0	sixties	male		vi		A02
LA_00001	10020.flac	Bố của Thảo liền lắc đầu nói	2	0	sixties	male		vi		A02
LA_00001	10021.flac	Nơi có một chiếc vực sau nhà rồi hỏi	2	0	sixties	male		vi		A02
LA_00001	10022.flac	Mấy người thì đang nấu ăn gọi chúng tôi vào thưởng thức	2	0	sixties	male		vi		A02
LA_00001	10023.flac	Khóc nhiều cũng đến lúc đôi mắt của quân mệt mỏi	2	0	sixties	male		vi		A02
LA_00001	10024.flac	Chiếc xe của bộ em nó chạy bình thường	2	0	sixties	male		vi		A02
LA_00001	10025.flac	hôm sảy ra truyện, Trinh nhìn thấy bạn mình nằm trong gầm xe	2	1	sixties	male		vi		A02
LA_00001	10026.flac	Đã hơn mười một giờ đêm	2	0	sixties	male		vi		A02
LA_00001	10027.flac	tại sao lại thế cơ chứ	2	0	sixties	male		vi		A02
LA_00001	10028.flac	Hãy ở lại lập cái bản mà lấy chỗ sinh sống	2	0	sixties	male		vi		A02
LA_00001	10029.flac	Hôm nay Bé Na của mẹ ăn ngon thế	2	0	sixties	male		vi		A02
LA_00001	10030.flac	Thân hình thì toàn là những áo ngâm máu mà thôi	2	0	sixties	male		vi		A02
LA_00001	10031.flac	Nghe truyện thật là thú vị xin chân thành cảm ơn	2	0	sixties	male		vi		A02
LA_00001	10032.flac	Trầm ngâm thắc mắc	2	0	sixties	male		vi		A02
LA_00001	10033.flac	Được như trên cửa sổ	2	0	sixties	male		vi		A02
LA_00001	10034.flac	Họ sẽ ở nhà tiếp khách	2	0	sixties	male		vi		A02
LA_00001	10035.flac	Sợ anh ta không kiềm chế được nên hà ni phải giải thích	2	0	sixties	male		vi		A02
LA_00001	10036.flac	không những không chết	2	1	sixties	male		vi		A02
LA_00001	10037.flac	Nỗi trống trải se thắt hồn thiếu phụ	2	0	sixties	male		vi		A02
LA_00001	10038.flac	Chẳng hiểu sao lại bị như thế này	2	0	sixties	male		vi		A02
LA_00001	10039.flac	nơi thảo gặp tai nạn	2	0	sixties	male		vi		A02
LA_00001	10040.flac	Những lời mà Trinh nói rất đúng	2	0	sixties	male		vi		A02
LA_00001	10041.flac	Thu về cho cô không ít tiền bạc mối quan hệ tốt	2	0	sixties	male		vi		A02
LA_00001	10042.flac	Vô tình suốt cuộc đời	2	1	sixties	male		vi		A02
LA_00001	10043.flac	sợ là mọi người bảo chúng ta lừa đảo	2	0	sixties	male		vi		A02
LA_00001	10044.flac	Quái quỷ sao nó lại vội như là ma đuổi thế chứ	2	0	sixties	male		vi		A02
LA_00001	10045.flac	Vẫn là cái thảo đang đứng ở đó	2	0	sixties	male		vi		A02
LA_00001	10046.flac	thật à thế thì đúng rồi	2	0	sixties	male		vi		A02
LA_00001	10047.flac	Vậy phải xem số trời thế nào	2	1	sixties	male		vi		A02
LA_00001	10048.flac	Chứ không có đường như chúng tôi đã vào	2	0	sixties	male		vi		A02
LA_00001	10049.flac	Tại sao lại bắt cháu	2	0	sixties	male		vi		A02
LA_00001	10050.flac	Bà vội chạy theo và Gọi lớn	2	0	sixties	male		vi		A02
LA_00001	10051.flac	Trinh vội vàng bóc Bánh Kẹo	2	1	sixties	male		vi		A02
LA_00001	10052.flac	Bồn chồn không thể nào có thể ngủ được	2	1	sixties	male		vi		A02
LA_00001	10053.flac	tao nói nhầm	2	0	sixties	male		vi		A02
LA_00001	10054.flac	Lên núi đặt lờ	2	0	sixties	male		vi		A02
LA_00001	10055.flac	đang hớn hỏ vì nghĩ đây là cuộc gọi của Quân	2	0	sixties	male		vi		A02
LA_00001	10056.flac	ôi con ơi con mở mắt rồi sao	2	0	sixties	male		vi		A02
LA_00001	10057.flac	Some trai liền thắc mắc	2	0	sixties	male		vi		A02
LA_00001	10058.flac	Không phải	2	0	sixties	male		vi		A02
LA_00001	10059.flac	Như kể công cha	2	0	sixties	male		vi		A02
LA_00001	10060.flac	Âm nhạc	2	0	sixties	male		vi		A02
LA_00001	10061.flac	Chinh ngồi bật dậy	2	0	sixties	male		vi		A02
LA_00001	10062.flac	mày mau đi đi đi tìm cái ông công nông ấy tao sợ lắm	2	0	sixties	male		vi		A02
LA_00001	10063.flac	Nhưng con chỉ nhớ	2	0	sixties	male		vi		A02
LA_00001	10064.flac	thằng chơi bẩn	2	1	sixties	male		vi		A02
LA_00001	10065.flac	Khiến cho Tinh nổi da gà	2	0	sixties	male		vi		A02
LA_00001	10066.flac	cho nên mới be bát như vậy	2	0	sixties	male		vi		A02
LA_00001	10067.flac	bởi cơ thể của trinh lạnh toát	2	0	sixties	male		vi		A02
LA_00001	10068.flac	Khiến cho cả hai đứa giật mình	2	1	sixties	male		vi		A02
LA_00001	10069.flac	Cô bạn hốt hoảng rồi nói	2	0	sixties	male		vi		A02
LA_00001	10070.flac	Dạ Cháu không có ý đó cháu chỉ là	2	0	sixties	male		vi		A02
LA_00001	10071.flac	em sửng sốt nói	2	0	sixties	male		vi		A02
LA_00001	10072.flac	được	2	1	sixties	male		vi		A02
LA_00001	10073.flac	Tôi gần đây có thích một người đàn ông	2	0	sixties	male		vi		A02
LA_00001	10074.flac	Nhìn thấy rồi nhé	2	0	sixties	male		vi		A02
LA_00001	10075.flac	Có ngó qua họ hàng được tí nào đâu	2	0	sixties	male		vi		A02
LA_00001	10076.flac	hứa đi làm bạn với tao như xưa nhé	2	1	sixties	male		vi		A02
LA_00001	10077.flac	Câu chuyện có tựa đề là Ma ở vùng núi Tây Bắc	2	0	sixties	male		vi		A02
LA_00001	10078.flac	Hãy khắng khít những cặp môi gắn chặt	2	0	sixties	male		vi		A02
LA_00001	10079.flac	In bóng nhau vờn luân điệu vũ	2	0	sixties	male		vi		A02
LA_00001	10080.flac	Mẹ là bình minh	2	0	sixties	male		vi		A02
LA_00001	10081.flac	Tôi vẫn đi bên cạnh cuộc đời	2	0	sixties	male		vi		A02
LA_00001	10082.flac	Tôi nghe xong thì cảm ơn rối rít	2	0	sixties	male		vi		A02
LA_00001	10083.flac	hạ liền trả lời	2	0	sixties	male		vi		A02
LA_00001	10084.flac	Trinh vâng dạ đồng ý	2	0	sixties	male		vi		A02
LA_00001	10085.flac	cảm ơn rất nhiều	2	0	sixties	male		vi		A02
LA_00001	10086.flac	Còn khi không thấy anh tôi đã trở lại giường của mình để ngủ	2	0	sixties	male		vi		A02
LA_00001	10087.flac	mẹ thảo đáp	2	0	sixties	male		vi		A02
LA_00001	10088.flac	Bà bói không lấy làm lạ lắm	2	0	sixties	male		vi		A02
LA_00001	10089.flac	Nhưng xen lẫn vào đó	2	0	sixties	male		vi		A02
LA_00001	10090.flac	thật đấy bác ạ	2	0	sixties	male		vi		A02
LA_00001	10091.flac	Tốn rất nhiều công sức cũng như là tiền bạc đấy	2	0	sixties	male		vi		A02
LA_00001	10092.flac	Từ bị giam ở Trung Quốc	2	0	sixties	male		vi		A02
LA_00001	10093.flac	phần nào chưa làm thì bôi màu vàng nhé	2	0	sixties	male		vi		A02
LA_00001	10094.flac	Hoạt động ở nước ngoài	2	0	sixties	male		vi		A02
LA_00001	10095.flac	Tư tưởng Hồ Chí Minh	2	0	sixties	male		vi		A02
LA_00001	10096.flac	Cuối cùng bố bảo đi không may mắn	2	0	sixties	male		vi		A02
LA_00001	10097.flac	chứ tại cả đám đông như vậy	2	0	sixties	male		vi		A02
LA_00001	10098.flac	tay còn lại Phương kéo chăn chùm lên đầu	2	0	sixties	male		vi		A02
LA_00001	10099.flac	đêm qua con bé mơ thấy ác mộng	2	1	sixties	male		vi		A02
LA_00001	10100.flac	Bà nội của Thảo cũng mắng bố thảo	2	0	sixties	male		vi		A02
LA_00001	10101.flac	Hình như hiểu ý của mình anh ta nhẹ giọng	2	0	sixties	male		vi		A02
LA_00001	10102.flac	giởi thật, không ngờ được luôn đấy	2	0	sixties	male		vi		A02
LA_00001	10103.flac	Mãi mãi không quên	2	0	sixties	male		vi		A02
LA_00001	10104.flac	Cháu không uống được rượu nên mới cố cạn ly chất đắng này vậy	2	0	sixties	male		vi		A02
LA_00001	10105.flac	Mọi thứ vẫn còn y nguyên như Sáng nay cô sắp xếp	2	0	sixties	male		vi		A02
LA_00001	10106.flac	Ai đã sinh con	2	1	sixties	male		vi		A02
LA_00001	10107.flac	Là Hà đã thấy ngôi nhà này có gì đó không ổn	2	0	sixties	male		vi		A02
